model,N,Za,Zb,C,disruptor_count,disruptor_fraction,t,h,qa,qb,simulation_horizon,stable_a_successes,stable_a,stable_a_ci_lo,stable_a_ci_hi,stable_b_successes,stable_b,stable_b_ci_lo,stable_b_ci_hi,stable_consensus_successes,stable_consensus,stable_consensus_ci_lo,stable_consensus_ci_hi,episodes,confidence,base_seed,config_seed,total_time,status,error
crossinh_zealots,100,15,15,0,30,0.3,35,30,1.05,0.95,115,3989,0.8864444444444445,0.8736885626371587,0.8980624400063362,112,0.024888888888888887,0.01957006902556962,0.03160667413038692,4101,0.9113333333333333,0.8998038383192384,0.9216516567314279,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,40,1.05,0.95,115,3923,0.8717777777777778,0.8583902691335044,0.8840705861986213,69,0.015333333333333332,0.01127849622902225,0.020815272163466618,3992,0.8871111111111111,0.8743853916913061,0.8986969812845235,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,60,1.05,0.95,115,3818,0.8484444444444444,0.8341628342839149,0.8617000594164874,30,0.006666666666666667,0.00418718565514649,0.010598768416987987,3848,0.8551111111111112,0.841072402049086,0.8681041949746661,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,80,1.05,0.95,115,3708,0.824,0.8089031675570496,0.8381428139577377,17,0.003777777777777778,0.002043681529260429,0.006973001102755918,3725,0.8277777777777777,0.812799707872692,0.8417907055253268,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,0,1.05,0.95,115,4305,0.9566666666666667,0.9481531018409914,0.9638355758084516,795,0.17666666666666667,0.1625011899439706,0.19178419887357698,4492,0.9982222222222222,0.9957136886419883,0.9992637397230003,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,5,1.05,0.95,115,4046,0.8991111111111111,0.8869522791857367,0.9100947597721221,133,0.029555555555555557,0.023713120383391458,0.03678321509890976,4165,0.9255555555555556,0.9148377355781323,0.9350203265623462,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,10,1.05,0.95,115,3888,0.864,0.8503004181114129,0.8766277833434717,59,0.013111111111111112,0.009404858244993892,0.018251009039711805,3946,0.8768888888888889,0.8637148075287054,0.8889532203513216,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,20,1.05,0.95,115,3460,0.7688888888888888,0.7523135901150414,0.7846724439267231,15,0.0033333333333333335,0.0017352114424478084,0.006393890968011904,3475,0.7722222222222223,0.7557241679133637,0.7879187177900757,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,30,1.05,0.95,115,2950,0.6555555555555556,0.6370922221427803,0.6735608554020421,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,2952,0.656,0.6375415949228811,0.673999062843498,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,40,1.05,0.95,115,2456,0.5457777777777778,0.5266058800158075,0.5648148828045261,0,0.0,0.0,0.0014722507487849438,2456,0.5457777777777778,0.5266058800158075,0.5648148828045261,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,60,1.05,0.95,115,1721,0.3824444444444444,0.36396953582571173,0.40126549557255814,0,0.0,0.0,0.0014722507487849438,1721,0.3824444444444444,0.36396953582571173,0.40126549557255814,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,80,1.05,0.95,115,1168,0.25955555555555554,0.2430848068255097,0.27673429331235044,0,0.0,0.0,0.0014722507487849438,1168,0.25955555555555554,0.2430848068255097,0.27673429331235044,4500,0.99,0,10416636044923778250,86.16960988400388,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,0,1.05,0.95,115,4358,0.9684444444444444,0.9610118298094661,0.9744977237112278,1138,0.2528888888888889,0.2365705621458058,0.26993483466870477,4493,0.9984444444444445,0.9960298000700901,0.9993914184056768,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,5,1.05,0.95,115,2960,0.6577777777777778,0.639339262659479,0.6757517159931267,53,0.011777777777777778,0.008295102851303386,0.016698023768732403,3001,0.6668888888888889,0.6485567808082501,0.6847295923862665,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,10,1.05,0.95,115,1828,0.4062222222222222,0.3875152773124216,0.4252052959391283,5,0.0011111111111111111,0.0003713240638206173,0.0033198772388559157,1833,0.4073333333333333,0.38861667411351364,0.4263228496919278,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,20,1.05,0.95,115,554,0.12311111111111112,0.11104677964867839,0.13628519247129461,0,0.0,0.0,0.0014722507487849438,554,0.12311111111111112,0.11104677964867839,0.13628519247129461,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,30,1.05,0.95,115,160,0.035555555555555556,0.02910119506643751,0.043377473406878274,0,0.0,0.0,0.0014722507487849438,160,0.035555555555555556,0.02910119506643751,0.043377473406878274,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,40,1.05,0.95,115,51,0.011333333333333334,0.00792797020062571,0.016177576197853445,0,0.0,0.0,0.0014722507487849438,51,0.011333333333333334,0.00792797020062571,0.016177576197853445,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,60,1.05,0.95,115,7,0.0015555555555555555,0.0006085815943231792,0.003970199929909988,0,0.0,0.0,0.0014722507487849438,7,0.0015555555555555555,0.0006085815943231792,0.003970199929909988,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,80,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,12933795876195645173,89.43956959998468,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,0,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,5,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,10,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,20,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,30,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,40,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,60,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,0,0,0,0,0.0,35,80,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7140980228732699765,108.53885129999253,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,0,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,5,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,10,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,20,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,30,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,40,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,60,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,100,100,0,200,0.2,35,80,1.05,0.95,115,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7882689255844813781,603.2644719349919,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,5,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,10,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,20,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,30,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,40,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,60,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,150,150,0,300,0.3,35,80,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,6758612739306294666,781.6903232750192,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,5,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,10,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,20,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,30,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,40,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,60,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,180,180,0,360,0.36,35,80,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14958413823941507419,856.7978701990214,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,0,1.05,0.95,115,4451,0.9891111111111112,0.984344395012351,0.9924376388107267,0,0.0,0.0,0.0014722507487849438,4451,0.9891111111111112,0.984344395012351,0.9924376388107267,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,5,1.05,0.95,115,3377,0.7504444444444445,0.733466828905299,0.7666846259418651,0,0.0,0.0,0.0014722507487849438,3377,0.7504444444444445,0.733466828905299,0.7666846259418651,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,10,1.05,0.95,115,2551,0.5668888888888889,0.547777643505743,0.5858031798385307,0,0.0,0.0,0.0014722507487849438,2551,0.5668888888888889,0.547777643505743,0.5858031798385307,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,20,1.05,0.95,115,1422,0.316,0.29843016686898904,0.3341116214065638,0,0.0,0.0,0.0014722507487849438,1422,0.316,0.29843016686898904,0.3341116214065638,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,30,1.05,0.95,115,774,0.172,0.15799479093806948,0.18697100555313342,0,0.0,0.0,0.0014722507487849438,774,0.172,0.15799479093806948,0.18697100555313342,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,40,1.05,0.95,115,417,0.09266666666666666,0.08212428893942662,0.10440843800391685,0,0.0,0.0,0.0014722507487849438,417,0.09266666666666666,0.08212428893942662,0.10440843800391685,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,60,1.05,0.95,115,130,0.028888888888888888,0.02311842291544122,0.03604654223452503,0,0.0,0.0,0.0014722507487849438,130,0.028888888888888888,0.02311842291544122,0.03604654223452503,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_zealots,1000,230,230,0,460,0.46,35,80,1.05,0.95,115,34,0.007555555555555556,0.004879784658944578,0.011681329856303171,0,0.0,0.0,0.0014722507487849438,34,0.007555555555555556,0.004879784658944578,0.011681329856303171,4500,0.99,0,351325673718141603,906.0980433959921,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,0,1.05,0.95,115,3623,0.8051111111111111,0.7894563680492769,0.8198674540493535,913,0.2028888888888889,0.1878896315016856,0.2187629903877035,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,5,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,10,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,20,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,30,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,40,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,60,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,0,0,0.0,35,80,1.05,0.95,115,3621,0.8046666666666666,0.7889994827396185,0.8194367591374552,879,0.19533333333333333,0.1805632408625448,0.21100051726038146,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,16914843181054529266,10.982937014981871,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,0,1.05,0.95,115,3730,0.8288888888888889,0.8139462287411281,0.8428631352107823,972,0.216,0.2006228143888084,0.23221342403650141,4499,0.9997777777777778,0.998110049781248,0.9999739093591887,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,5,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,778,0.1728888888888889,0.1588528576679031,0.18788809926641312,4485,0.9966666666666667,0.9936061090319881,0.9982647885575522,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,10,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,775,0.17222222222222222,0.15820929447467322,0.18720029212730802,4482,0.996,0.9927402000019526,0.9977993272552527,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,20,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,775,0.17222222222222222,0.15820929447467322,0.18720029212730802,4482,0.996,0.9927402000019526,0.9977993272552527,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,30,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,775,0.17222222222222222,0.15820929447467322,0.18720029212730802,4482,0.996,0.9927402000019526,0.9977993272552527,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,40,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,773,0.17177777777777778,0.15778029618772277,0.1867417101927018,4480,0.9955555555555555,0.9921714405806065,0.9974805064550422,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,60,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,769,0.1708888888888889,0.15692240531911117,0.1858244406182002,4476,0.9946666666666667,0.9910503994006856,0.9968263871918499,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,10,10,0.1,35,80,1.05,0.95,115,3707,0.8237777777777778,0.8086740368794922,0.837928154524517,765,0.17,0.15606465611671164,0.18490702937748646,4472,0.9937777777777778,0.9899472426674891,0.9961543834819331,4500,0.99,0,7334756019352654586,71.31519749798463,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,0,1.05,0.95,115,3864,0.8586666666666667,0.8447614535003605,0.8715157852958446,1166,0.2591111111111111,0.24265036533621087,0.2762811545800926,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,5,1.05,0.95,115,3762,0.836,0.8212892704544978,0.8497213770423186,598,0.1328888888888889,0.12039331326953494,0.14646542372468402,4352,0.9671111111111111,0.9595458250007473,0.9733009878552769,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,10,1.05,0.95,115,3745,0.8322222222222222,0.8173871243238573,0.8460790912897278,522,0.116,0.10426534042790599,0.12886534814716086,4266,0.948,0.9387957781723751,0.9558850851567134,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,20,1.05,0.95,115,3693,0.8206666666666667,0.8054670982088711,0.8349220316442415,389,0.08644444444444445,0.07625344068349238,0.0978531631580582,4082,0.9071111111111111,0.8953577335924986,0.9176657493533796,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,30,1.05,0.95,115,3575,0.7944444444444444,0.7784993365694132,0.8095225602118578,280,0.06222222222222222,0.053575769766573154,0.07215771200014076,3855,0.8566666666666667,0.8426860161023114,0.8695971116968887,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,40,1.05,0.95,115,3436,0.7635555555555555,0.7468596095271113,0.7794754618559737,196,0.043555555555555556,0.036367321037890574,0.05208779142344466,3632,0.8071111111111111,0.7915127293026655,0.8218052037929698,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,60,1.05,0.95,115,3177,0.706,0.6882130601092609,0.7231803725822397,109,0.02422222222222222,0.01898231253958944,0.030863060284032146,3286,0.7302222222222222,0.7128496360595267,0.7469169187068105,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,16,16,0.16,35,80,1.05,0.95,115,2926,0.6502222222222223,0.6317011192886828,0.6683009955974601,59,0.013111111111111112,0.009404858244993892,0.018251009039711805,2985,0.6633333333333333,0.6449588056702036,0.68122692575186,4500,0.99,0,9932292001786997441,108.12614315201063,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,0,1.05,0.95,115,4029,0.8953333333333333,0.8829909605780322,0.9065116464965952,1369,0.3042222222222222,0.28685497665746235,0.32216593574683966,4491,0.998,0.995402371035322,0.9991312672188882,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,5,1.05,0.95,115,3562,0.7915555555555556,0.7755346870705245,0.8067179382706285,378,0.084,0.07395150117848708,0.09527341144450201,3919,0.8708888888888889,0.8574649538333274,0.8832207410556852,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,10,1.05,0.95,115,3286,0.7302222222222222,0.7128496360595267,0.7469169187068105,205,0.04555555555555556,0.03819582214173382,0.054253401316606276,3487,0.7748888888888888,0.7584536668852555,0.7905147001475235,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,20,1.05,0.95,115,2521,0.5602222222222222,0.5410880588943271,0.5791790611265969,52,0.011555555555555555,0.008111351370405258,0.016437985138852213,2573,0.5717777777777778,0.5526855617149994,0.5906586440663973,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,30,1.05,0.95,115,1742,0.38711111111111113,0.3685869910584554,0.4059676326661592,11,0.0024444444444444444,0.0011455593705951002,0.0052083825967513386,1753,0.38955555555555554,0.37100637914088075,0.40842993580229525,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,40,1.05,0.95,115,1186,0.26355555555555554,0.24699578566324487,0.280811536468625,4,0.0008888888888888889,0.0002644927114541086,0.0029829184804441066,1190,0.2644444444444444,0.2478651362358943,0.2817173463390888,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,60,1.05,0.95,115,550,0.12222222222222222,0.11019833362703772,0.13535847804982204,0,0.0,0.0,0.0014722507487849438,550,0.12222222222222222,0.11019833362703772,0.13535847804982204,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,20,20,0.2,35,80,1.05,0.95,115,249,0.05533333333333333,0.047191095984943435,0.06478489234764263,0,0.0,0.0,0.0014722507487849438,249,0.05533333333333333,0.047191095984943435,0.06478489234764263,4500,0.99,0,10239945766832945380,128.220305291994,ok,
crossinh_contrarians,100,0,0,26,26,0.26,35,0,1.05,0.95,115,4155,0.9233333333333333,0.9124823027153686,0.9329378583173269,1902,0.4226666666666667,0.40382607702048745,0.441734964428658,4490,0.9977777777777778,0.9950951875482201,0.9989946605952118,4500,0.99,0,1508460728073304328,148.77135563397314,ok,
crossinh_contrarians,100,0,0,26,26,0.26,35,5,1.05,0.95,115,2047,0.4548888888888889,0.43584847121679904,0.47406213629520244,116,0.025777777777777778,0.020355453611854285,0.032596449987215524,2158,0.47955555555555557,0.4604167157393426,0.4987545940690522,4500,0.99,0,1508460728073304328,148.77135563397314,ok,
